S437 CC(=O)C1=CN=C2N=CN=C3N=CC=C1N23
S438 CS(=O)C1=NC2=NC=NC3=NC=CC(=C1)N23
S439 CS(=O)C1=NC2=NC=CC3=CC=NC(=N1)N23
S440 CS(=O)C1=CN=C2N=CN=C3N=CC=C1N23
S441 [O-][N+](=O)C1=NC2=NC=NC3=NC=CC(=C1)N23
S442 [O-][N+](=O)C1=NC2=NC=CC3=CC=NC(=N1)N23
S443 [O-][N+](=O)C1=CN=C2N=CN=C3N=CC=C1N23
S444 FC(F)(F)C1=NC2=NC=NC3=NC=CC(=C1)N23
S445 FC(F)(F)C1=NC2=NC=CC3=CC=NC(=N1)N23
S446 FC(F)(F)C1=CN=C2N=CN=C3N=CC=C1N23
S447 COC1=CC2=NC=NC3=NC=NC(=C1)N23
S448 CSC1=CC2=NC=NC3=NC=NC(=C1)N23
S449 CC1=NC2=NC(C)=NC3=CC(F)=CC(=N1)N23
S450 OC1=NC2=NC(O)=NC3=CC(F)=CC(=N1)N23
S451 COC1=CC2=NC(Cl)=NC3=NC(Cl)=NC(=C1)N23
S452 CSC1=CC2=NC(Cl)=NC3=NC(Cl)=NC(=C1)N23
S453 COC1=CC2=NC(=NC3=NC(=NC(=C1)N23)C#N)C#N
S454 CSC1=CC2=NC(=NC3=NC(=NC(=C1)N23)C#N)C#N
S455 FC(F)(F)C1=CC(=C2N=CN=C3N=CN=C1N23)C(F)(F)F
S456 CC1=NC2=NC(C)=NC3=C(C=C(C(=N1)N23)C(F)(F)F)C(F)(F)F
S457 FC(F)(F)C1=CC(=C2N=C(S)N=C3N=C(S)N=C1N23)C(F)(F)F
S458 CN(C)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N(C)C
S459 CN(C)C1=NC2=CC=C(C3=NC(N)=NC(=N1)N23)C(F)(F)F
S460 FC(F)(F)C1=CC(=C2N=C(S)N=C3N=CN=C1N23)C(F)(F)F
S461 CN(C)C1=NC2=C(C=C(C3=NC=NC(=N1)N23)C(F)(F)F)C(F)(F)F
S462 CN(C)C1=NC2=NC(=NC3=C(C=C(C(=N1)N23)C(F)(F)F)C(F)(F)F)N(C)C
S463 CN(C)C1=NC2=CC(F)=CC3=NC=NC(=N1)N23
S464 CN(C)C1=NC2=CC=C(C3=NC=NC(=N1)N23)C(F)(F)F
S465 CN(C)C1=NC2=C(C=CC3=NC=NC(=N1)N23)C(F)(F)F
S466 CN(C)C1=NC2=C(C)C=C(C3=NC(Cl)=NC(=N1)N23)C(F)(F)F
S467 SC1=NC2=NC(S)=NC3=CC(Cl)=CC(=N1)N23
S468 CSC1=NC2=CC(F)=CC3=NC(SC)=NC(=N1)N23
S469 CSC1=NC2=CC(Cl)=CC3=NC(SC)=NC(=N1)N23
S470 FC(F)(F)C1=CC=C2N=C(S)N=C3N=CN=C1N23
S471 SC1=CC2=CC(Cl)=CC3=CC(S)=NC(=N1)N23
S472 CN(C)C1=CC2=CC(F)=CC3=CC=NC(=N1)N23
S473 CSC1=CC2=CC(Cl)=CC3=CC(SC)=NC(=N1)N23
S474 CN(C)C1=CC2=C(C=CC3=CC=NC(=N1)N23)C(F)(F)F
S475 ClC1=CC2=NC(SC3=CC=CC=C3)=NC3=NC(SC4=CC=CC=C4)=NC(=C1)N23
S476 C1=CN(C=C1)C1=NC2=NC=NC3=CC=CC(=N1)N23
S477 C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=NC2=NC=NC3=CC=CC(=N1)N23
S478 C1=CC=C2C(=C1)N(C1=CC=CC=C21)C1=NC2=NC=NC3=CC=CC(=N1)N23
S479 C1=CN(C=C1)C1=NC2=CC=CC3=NC(=NC(=N1)N23)N1C=CC=C1
S480 C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=NC2=CC=CC3=NC(=NC(=N1)N23)N(C1=CC=CC=C1)C1=CC=CC=C1
S481 C1=CC=C2C(=C1)N(C1=CC=CC=C21)C1=NC2=NC(=NC3=CC=CC(=N1)N23)N1C2=CC=CC=C2C2=CC=CC=C12
S482 CC1=CC=C(C)N1C1=NC2=NC=NC3=CC=CC(=N1)N23
S483 ClC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C=CC=C1)N1C=CC=C1
S484 CC1=CC=C(C)N1C1=NC2=CC=CC3=NC(=NC(=N1)N23)N1C(C)=CC=C1C
S485 CC1=CC=C(C)N1C1=NC2=CC(Cl)=CC3=NC(=NC(=N1)N23)N1C(C)=CC=C1C
S486 ClC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N(C1=CC=CC=C1)C1=CC=CC=C1)N(C1=CC=CC=C1)C1=CC=CC=C1
S487 ClC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12
S488 CN(C)C1=NC2=NC3=CC=CC=C3C3=C4C=CC=CC4=NC(=N1)N23
S489 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C=CC=C1)N1C=CC=C1
S490 CC1=CC=C(C)N1C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C(C)=CC=C1C
S491 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N(C1=CC=CC=C1)C1=CC=CC=C1)N(C1=CC=CC=C1)C1=CC=CC=C1
S492 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12
S493 S(C1=CC=CC=C1)C1=NC2=NC=CC3=CC=NC(=N1)N23
S494 C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=NC2=NC=CC3=CC=NC(=N1)N23
S495 C1=CC2=C(C=C1)C1=CC=CC=C1N2C1=NC2=NC=CC3=CC=NC(=N1)N23
S496 FC1=CC2=CC(F)=NC3=NC(=NC(=N1)N23)N(C1=CC=CC=C1)C1=CC=CC=C1
S497 FC1=CC2=CC(F)=NC3=NC(=NC(=N1)N23)N1C2=CC=CC=C2C2=C1C=CC=C2
S498 ClC1=CC2=CC(Cl)=NC3=NC(=NC(=N1)N23)N(C1=CC=CC=C1)C1=CC=CC=C1
S499 ClC1=CC2=CC(Cl)=NC3=NC(=NC(=N1)N23)N1C2=CC=CC=C2C2=C1C=CC=C2
S500 FC(F)(F)C1=CC(=C2N=C(N=C3N=C(N=C1N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12)C(F)(F)F
S501 CC1=CC=C2C(=C1)N(C1=CC(C)=CC=C21)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC(C)=CC=C2C2=CC=C(C)C=C12
S502 CC1=CC=C2N(C3=CC=C(C)C=C3C2=C1)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C)C=C2C2=CC(C)=CC=C12
S503 CC1=C2N(C3=C(C)C=CC=C3C2=CC=C1)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=C(C)C=CC=C2C2=CC=CC(C)=C12
S504 CC1=C2C(=CC=C1)N(C1=CC=CC(C)=C21)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC=CC(C)=C2C2=C(C)C=CC=C12
S505 FC1=CC=C2C(=C1)N(C1=CC(F)=CC=C21)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC(F)=CC=C2C2=CC=C(F)C=C12
S506 FC1=CC=C2N(C3=CC=C(F)C=C3C2=C1)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC=C(F)C=C2C2=CC(F)=CC=C12
S507 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=C(Cl)C=C2C2=CC(Cl)=CC=C12)N1C2=CC=C(Cl)C=C2C2=CC(Cl)=CC=C12
S508 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C12)N1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C12
S509 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC(Cl)=CC=C2C2=CC=C(Cl)C=C12)N1C2=CC(Cl)=CC=C2C2=CC=C(Cl)C=C12
S510 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC(Br)=CC=C2C2=CC=C(Br)C=C12)N1C2=CC(Br)=CC=C2C2=CC=C(Br)C=C12
S511 FC1=C(F)C2=NC(=NC3=NC(=NC(N23)=C1F)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12
S512 CC1=CC=C2N(C3=CC=C(C)C=C3C2=C1)C1=NC2=NC(=NC3=C(F)C(F)=C(F)C(=N1)N23)N1C2=CC=C(C)C=C2C2=CC(C)=CC=C12
S513 FC1=C(F)C2=NC(=NC3=NC(=NC(N23)=C1F)N1C2=CC=C(Cl)C=C2C2=CC(Cl)=CC=C12)N1C2=CC=C(Cl)C=C2C2=CC(Cl)=CC=C12
S514 FC1=C(F)C2=NC(=NC3=NC(=NC(N23)=C1F)N1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C12)N1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C12
S515 FC(F)(F)C1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12
S516 NC1=CC=C2C(=C1)N(C1=CC(N)=CC=C21)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC(N)=CC=C2C2=CC=C(N)C=C12
S517 NC1=CC=C2N(C3=CC=C(N)C=C3C2=C1)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC=C(N)C=C2C2=CC(N)=CC=C12
S518 OC1=CC=C2C(=C1)N(C1=CC(O)=CC=C21)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC(O)=CC=C2C2=CC=C(O)C=C12
S519 OC1=CC=C2N(C3=CC=C(O)C=C3C2=C1)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(O)C=C2C2=CC(O)=CC=C12
S520 COC1=CC=C2C(=C1)N(C1=CC(OC)=CC=C21)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC(OC)=CC=C2C2=CC=C(OC)C=C12
S521 COC1=CC=C2N(C3=CC=C(OC)C=C3C2=C1)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(OC)C=C2C2=CC(OC)=CC=C12
S522 CC1=CC(C)=C2N(C3=C(C)C=C(C)C=C3C2=C1)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=C(C)C=C(C)C=C2C2=CC(C)=CC(C)=C12
S523 CC1=C(C)C=C2C(=C1)N(C1=CC(C)=C(C)C=C21)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC(C)=C(C)C=C2C2=CC(C)=C(C)C=C12
S524 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)C#N)C#N)N1C2=CC=C(C=C2C2=CC(=CC=C12)C#N)C#N
S525 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)C#N)C#N)N1C2=CC(=CC=C2C2=CC=C(C=C12)C#N)C#N
S526 [O-][N+](=O)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)[N+]([O-])=O)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)[N+]([O-])=O)[N+]([O-])=O
S527 [O-][N+](=O)C1=CC=C2N(C3=CC=C(C=C3C2=C1)[N+]([O-])=O)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)[N+]([O-])=O)[N+]([O-])=O
S528 CC(C)(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)C(C)(C)C)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)C(C)(C)C)C(C)(C)C
S529 CC(C)(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)C(C)(C)C)C1=NC2=NC(=NC3=CC(F)=CC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)C(C)(C)C)C(C)(C)C
S530 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)C(F)(F)F)C(F)(F)F)N1C2=CC=C(C=C2C2=CC(=CC=C12)C(F)(F)F)C(F)(F)F
S531 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC3=CC=CC=C3C=C2C2=CC3=C(C=CC=C3)C=C12)N1C2=CC3=CC=CC=C3C=C2C2=CC3=C(C=CC=C3)C=C12
S532 FC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=C(C3=C1C=CC1=C3C=CC=C1)C1=CC=CC=C1C=C2)N1C2=C(C3=C1C=CC1=C3C=CC=C1)C1=CC=CC=C1C=C2
S533 FC1=C(C2=NC(=NC3=NC(=NC(N23)=C1C(F)(F)F)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12)C(F)(F)F
S534 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(O)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S535 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S536 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(S)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S537 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(O)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S538 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S539 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(S)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S540 COC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S541 COC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S542 CSC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S543 CSC1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S544 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(OC(C)=O)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S545 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(OC(C)=O)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S546 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(OC(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S547 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(SC(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S548 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(OC(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S549 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(SC(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S550 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(OC(=O)C(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S551 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(OC(=O)C(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S552 CN(C)C1=CC=C2C(=C1)N(C1=CC(=CC=C21)N(C)C)C1=NC2=CC(OS(=O)(=O)C(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC(=CC=C2C2=CC=C(C=C12)N(C)C)N(C)C
S553 CN(C)C1=CC=C2N(C3=CC=C(C=C3C2=C1)N(C)C)C1=NC2=CC(OS(=O)(=O)C(F)(F)F)=CC3=NC(=NC(=N1)N23)N1C2=CC=C(C=C2C2=CC(=CC=C12)N(C)C)N(C)C
S554 CSC1=CC2=CC(SC)=NC3=NC=NC(=N1)N23
S555 O1C=CC2=C1C1=C3OC=CC3=NC3=NC=NC(=N2)N13
S556 O1N=CC2=C3N4C(N=CN=C4N=C12)=NC1=C3C=NO1
S557 S1C=CC2=C1C1=C3SC=CC3=NC3=NC=NC(=N2)N13
S558 S1N=CC2=C3N4C(N=CN=C4N=C12)=NC1=C3C=NS1
S559 C1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CC=C1
S560 S(C1=CC=CC=C1)C1=CC2=CC(SC3=CC=CC=C3)=NC3=NC=NC(=N1)N23
S561 CC1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S562 NC1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S563 OC1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S564 FC1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S565 ClC1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S566 CC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(C)C=C1
S567 FC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(F)C=C1
S568 N#CC1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S569 [O-][N+](=O)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S570 FC(F)(F)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S571 [O-][N+](=O)C1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(C=C1)[N+]([O-])=O
S572 C1=CN(C=C1)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S573 CC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC(=NC(=N1)N23)N1C=CC=C1)C1=CC=C(C)C=C1
S574 FC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC(=NC(=N1)N23)N1C=CC=C1)C1=CC=C(F)C=C1
S575 C1=CC=C(C=C1)C1=CC2=CC(=NC3=NC(=NC(=N1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)C1=CC=CC=C1
S576 CC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC(=NC(=N1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)C1=CC=C(C)C=C1
S577 FC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC(=NC(=N1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)C1=CC=C(F)C=C1
S578 NC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(N)C=C1
S579 OC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(O)C=C1
S580 COC1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(OC)C=C1
S581 CC1=CC(=CC(C)=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC(C)=CC(C)=C1
S582 CN(C)C1=CC=C(C=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=C(C=C1)N(C)C
S583 CC1=CC(=CC(C)=C1C)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC(C)=C(C)C(C)=C1
S584 CC1=CC=C2C(=C1)N(C1=CC(C)=CC=C21)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S585 CC1=CC=C2N(C3=CC=C(C)C=C3C2=C1)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S586 NC1=CC=C2C(=C1)N(C1=CC(N)=CC=C21)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S587 NC1=CC=C2N(C3=CC=C(N)C=C3C2=C1)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S588 OC1=CC=C2C(=C1)N(C1=CC(O)=CC=C21)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S589 OC1=CC=C2N(C3=CC=C(O)C=C3C2=C1)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S590 FC1=CC=C2C(=C1)N(C1=CC(F)=CC=C21)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S591 FC1=CC=C2N(C3=CC=C(F)C=C3C2=C1)C1=NC2=NC(=CC3=CC(=NC(=N1)N23)C1=CC=CC=C1)C1=CC=CC=C1
S592 CC1=CC(=CC(C)=C1C)C1=CC2=CC(=NC3=NC(=NC(=N1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)C1=CC(C)=C(C)C(C)=C1
S593 C1=CC=C(C=C1)C1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12
S594 FC1=CC=C(C=C1)C1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12
S595 FC1=C(F)C(F)=C(C2=CC3=NC(=NC4=NC(=NC(=C2)N34)N2C3=CC=CC=C3C3=CC=CC=C23)N2C3=CC=CC=C3C3=CC=CC=C23)C(F)=C1F
S596 FC(F)(F)C1=CC(=CC(=C1)C1=CC2=NC(=NC3=NC(=NC(=C1)N23)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12)C(F)(F)F
S597 N1C=CC(=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CNC=C1
S598 N1C=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CN1
S599 O1C=CC(=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=COC=C1
S600 O1C=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CO1
S601 S1C=CC(=C1)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CSC=C1
S602 S1C=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CS1
S603 N1C=CC2=CC(=CC=C12)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=CC2=C(NC=C2)C=C1
S604 N1C=CC2=C(C=CC=C12)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CC2=C1C=CN2
S605 N1C=CC2=CC=C(C=C12)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=CC2=C(C=CN2)C=C1
S606 N1C=CC2=C1C(=CC=C2)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=C2NC=CC2=CC=C1
S607 O1C=CC2=CC(=CC=C12)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=CC2=C(OC=C2)C=C1
S608 O1C=CC2=C(C=CC=C12)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CC2=C1C=CO2
S609 O1C=CC2=CC=C(C=C12)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=CC2=C(C=CO2)C=C1
S610 O1C=CC2=C1C(=CC=C2)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=C2OC=CC2=CC=C1
S611 S1C=CC2=CC(=CC=C12)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=CC2=C(SC=C2)C=C1
S612 S1C=CC2=C(C=CC=C12)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=CC=CC2=C1C=CS2
S613 S1C=CC2=CC=C(C=C12)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=CC2=C(C=CS2)C=C1
S614 S1C=CC2=C1C(=CC=C2)C1=NC2=NC=NC3=NC(=CC(=C1)N23)C1=C2SC=CC2=CC=C1
S615 NC1=CC=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C(N)C=CC=C1
S616 [H]N(C)C1=CC=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C(C=CC=C1)N([H])C
S617 [H]N(C=O)C1=CC=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C(C=CC=C1)N([H])C=O
S618 [H]N1C=NC2=C1C(=CC=C2)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C2N([H])C=NC2=CC=C1
S619 [H]N1N=CC2=C1C(=CC=C2)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C2N([H])N=CC2=CC=C1
S620 [H]N(C(C)=O)C1=CC=CC=C1C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C(C=CC=C1)N([H])C(C)=O
S621 [H]N1C(=O)CC2=C1C(=CC=C2)C1=CC2=CC(=NC3=NC=NC(=N1)N23)C1=C2N([H])C(=O)CC2=CC=C1
S622 [H]N1C(=O)C=CC2=CC=CC(C3=NC4=NC=NC5=NC(=CC(=C3)N45)C3=CC=CC4=C3N([H])C(=O)C=C4)=C12
S623 NCC1=C2N=CN=C3N=CC=C(C=C1)N23
S624 NCC1=C2N=CN=C3N=CN=C(C=C1)N23
S625 NC(=O)C1=C2N=CN=C3N=CC=C(C=C1)N23
S626 NC(=O)C1=C2N=CN=C3N=CN=C(C=C1)N23
S627 NCC1=CC(CN)=C2N=CN=C3N=CN=C1N23
